,영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드,라그로타_아메리카노,라그로타_알리오 에 올리오,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지,미라시아_브런치 4인 패키지,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,연회장_Cass Beer,연회장_Conference L1,연회장_Conference L2,연회장_Conference L3,연회장_Conference M1,연회장_Conference M8,연회장_Conference M9,연회장_Convention Hall,연회장_Cookie Platter,연회장_Grand Ballroom,연회장_OPUS 2,연회장_Regular Coffee,연회장_골뱅이무침,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),연회장_야채추가,연회장_왕갈비치킨,연회장_주먹밥 (2ea),카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
20,2023-01-21,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,117,0,2,125,0,0,20,0,1,11,0,0,0,0,55,11,19,3,6,1,4,5,4,0,32,4,10,25,4,0,0,1,8,1,0,0,0,2,0,15,3,0,0,0,0,1,0,1,0,14,0,3,0,8,0,0,7,22,0,4,0,3,26,0,0,0,30,2,37,0,13,0,0,0,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,4,0,0,20,0,0,0,0,72,68,0,0,84,62,11,117,14,229,142,141,91,38,1,0,132,20,66,33,126,123,36,0,666,388,130,229,75,128,114,227,65,16,257,168,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2023-01-22,0,0,7,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,90,0,3,103,0,0,13,0,1,16,0,0,0,0,37,0,16,1,6,0,2,0,4,0,22,6,13,33,6,0,0,0,7,0,0,0,0,2,0,7,2,0,0,0,0,6,0,0,6,10,0,2,0,11,0,0,12,28,4,2,7,2,16,0,0,0,6,2,101,0,19,0,0,0,11,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4,0,4,6,0,1,0,3,61,71,0,0,90,68,89,95,10,188,111,85,104,41,0,0,100,8,51,43,102,77,12,0,731,439,147,332,116,173,146,324,70,25,262,172,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2023-01-23,4,0,6,3,1,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,164,0,7,140,0,0,12,2,1,23,0,0,0,0,62,7,15,5,7,3,4,3,6,0,38,19,44,36,16,0,1,0,1,0,0,0,0,2,0,4,2,0,1,0,0,4,1,0,3,3,0,2,0,5,0,0,8,29,8,8,3,0,12,0,0,0,4,0,75,0,26,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,7,0,2,8,0,1,0,4,113,121,0,0,150,147,29,162,7,360,220,183,123,65,3,0,185,37,116,51,148,126,56,0,1130,872,225,470,162,199,214,412,121,28,427,380,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2023-01-24,2,0,6,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,1,21,0,0,7,1,0,4,0,0,0,0,28,0,12,0,0,0,2,1,4,0,19,9,11,21,5,0,0,3,3,0,0,0,0,1,0,17,3,0,1,0,0,1,0,0,1,6,0,0,0,2,0,0,2,14,2,2,0,0,86,0,0,0,7,0,80,0,17,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,0,1,7,0,1,0,3,63,30,0,0,75,49,33,122,5,177,215,70,72,35,2,0,92,11,66,37,107,177,18,0,339,177,21,42,15,79,20,76,43,2,45,57,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2023-01-25,0,0,2,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,54,0,0,45,0,0,8,4,0,1,0,0,0,0,37,0,6,3,7,0,2,2,4,0,24,8,11,17,6,0,0,0,4,0,0,0,0,2,0,6,2,0,2,0,0,0,1,0,1,3,0,1,0,7,0,0,5,8,1,3,0,0,44,0,0,0,25,1,0,44,22,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,2,0,0,4,0,0,0,0,54,40,0,0,67,46,59,63,3,125,116,55,62,16,0,0,62,8,36,22,73,70,20,0,219,132,39,70,24,71,35,74,29,5,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2023-01-26,0,0,2,1,3,5,9,0,0,0,0,0,2,0,0,0,26,1,1,27,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,45,0,1,44,0,0,8,0,6,3,0,0,0,0,57,2,12,0,3,1,1,0,1,0,21,1,11,30,2,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,3,11,0,3,10,1,3,3,0,40,0,0,0,12,0,0,39,11,0,0,0,3,2,3,0,0,0,0,0,0,0,0,69,1,1,1,0,0,0,1,0,1,0,0,3,0,1,0,0,2,3,0,0,0,2,54,54,0,0,82,60,37,79,1,156,108,63,84,23,0,0,64,17,49,41,89,46,23,0,387,234,94,142,51,83,62,177,44,7,152,93,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2023-01-27,8,0,7,5,0,0,41,0,0,0,0,0,2,0,0,0,89,0,1,93,38,0,0,0,0,0,0,47,0,0,0,11,0,0,0,0,61,0,0,58,0,0,4,0,0,4,0,0,0,0,35,4,9,1,2,0,1,3,1,0,12,0,2,19,5,0,0,0,0,1,0,0,0,4,0,2,1,0,0,0,0,0,2,3,3,4,0,2,0,5,0,0,4,7,1,2,1,0,94,0,0,0,9,1,0,27,9,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3,1,1,0,3,0,8,4,0,3,13,0,4,0,2,68,57,0,0,108,47,53,106,4,189,149,82,76,28,2,0,60,7,76,37,98,122,37,0,629,332,68,172,56,137,58,216,57,6,176,135,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2023-01-28,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17,0,0,0,0,69,0,3,86,0,0,10,1,1,9,0,0,0,0,47,6,13,4,6,0,6,6,6,0,26,6,14,12,9,0,0,2,3,2,0,0,0,0,0,1,0,0,1,0,0,4,0,0,2,0,0,2,0,5,0,0,4,19,4,5,2,2,12,0,0,0,23,1,38,0,5,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,8,0,3,5,0,1,0,1,120,77,0,0,161,121,42,185,8,336,225,257,57,49,2,0,135,27,111,68,185,141,34,0,1107,679,148,341,144,200,202,414,65,15,390,256,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2023-01-29,8,0,9,4,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,77,0,4,56,0,0,7,5,0,7,0,0,0,0,57,5,28,5,7,3,0,2,3,0,43,3,9,23,3,0,0,2,5,1,0,0,0,2,0,12,3,0,0,0,0,0,0,1,4,3,0,1,0,7,0,0,2,12,2,3,0,0,80,0,0,0,8,0,51,0,26,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,7,0,3,17,0,0,0,4,76,113,0,0,121,77,24,141,11,267,183,144,87,41,3,0,120,29,80,58,158,123,35,0,737,479,176,287,98,171,180,332,78,20,258,155,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2023-01-30,0,0,7,1,0,0,5,0,0,0,0,1,2,0,0,0,23,0,0,38,9,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,46,0,3,47,0,0,2,1,0,8,0,0,0,0,22,1,10,0,5,0,1,1,0,0,14,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,2,3,0,0,38,0,0,0,22,2,0,63,13,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4,2,0,1,6,0,1,0,1,46,56,0,0,74,65,29,76,9,157,54,84,80,21,1,0,75,19,55,25,98,47,20,0,400,256,151,166,67,83,104,186,31,21,170,78,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2023-01-31,4,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,23,0,0,21,0,0,3,0,0,6,0,0,0,0,11,13,10,0,0,0,0,7,0,0,6,2,9,11,1,0,0,1,5,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,6,8,0,0,8,0,1,0,0,20,0,0,0,8,1,0,38,6,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,0,2,2,0,2,4,0,0,0,1,71,43,0,0,78,43,51,63,8,125,45,67,58,14,0,0,47,14,42,27,82,28,20,0,318,203,162,207,68,66,128,146,28,11,193,59,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2023-02-01,6,0,6,4,0,1,15,0,0,0,0,1,2,0,0,0,22,2,1,23,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23,0,1,31,0,0,5,2,0,5,0,0,0,0,33,1,17,0,3,2,1,1,1,0,9,3,4,10,2,0,0,0,1,1,0,0,0,1,0,8,0,0,2,0,0,2,0,0,3,0,0,1,0,6,0,0,1,6,0,0,0,0,28,0,0,0,6,0,0,17,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,54,71,0,0,67,75,58,74,16,88,81,89,52,13,2,0,64,18,49,14,68,40,30,0,295,212,79,158,61,66,81,111,34,12,147,82,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2023-02-02,2,110,3,3,0,0,47,0,0,0,0,0,0,0,0,0,135,1,0,172,53,0,0,0,0,0,0,37,0,0,0,1,0,0,0,0,32,0,0,29,0,0,6,0,6,5,0,0,0,0,12,10,5,7,2,3,6,9,3,0,13,1,4,10,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,2,3,11,3,2,0,1,0,5,24,0,6,21,0,3,3,5,20,0,0,0,6,1,0,18,8,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,0,0,0,6,0,2,4,0,0,1,0,0,0,0,54,49,0,0,73,46,48,63,4,129,65,78,81,14,1,0,46,7,47,30,66,47,24,0,408,248,124,168,61,87,60,149,39,4,155,85,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2023-02-03,0,0,8,4,0,0,11,0,0,0,0,2,2,0,0,0,6,0,0,42,12,0,0,0,0,0,35,88,0,0,0,16,0,0,0,0,48,0,1,47,0,0,9,0,2,10,0,0,0,0,26,2,20,1,0,0,2,3,1,0,12,0,1,15,0,0,0,0,5,1,0,0,0,0,0,13,1,0,1,0,0,0,0,0,2,0,0,3,0,6,20,0,2,14,1,3,1,0,114,0,0,0,2,0,0,48,6,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,1,0,0,6,0,3,3,0,1,17,0,0,0,4,52,63,0,0,59,74,53,77,4,163,93,120,68,12,0,0,57,16,45,24,72,70,28,0,625,374,155,212,118,131,149,188,58,10,244,105,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2023-02-04,2,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59,0,0,0,12,0,0,0,0,78,0,3,81,0,0,9,0,1,10,0,0,0,0,44,1,8,1,3,5,2,8,7,0,37,0,3,26,1,0,0,6,9,0,0,0,0,2,0,7,1,0,3,0,0,0,4,3,0,6,0,2,0,15,0,0,7,21,2,10,0,3,14,0,0,0,35,2,29,0,3,0,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,7,6,0,4,17,0,1,0,3,106,142,0,0,154,171,44,154,18,315,168,302,113,40,1,0,126,33,100,74,189,98,81,0,1165,691,233,567,212,193,261,366,91,44,511,285,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2023-02-05,2,0,9,3,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,48,0,3,47,0,0,6,0,0,12,0,0,0,0,25,0,5,0,0,1,0,4,1,0,19,7,3,14,4,0,0,3,12,2,0,0,0,0,0,7,0,0,1,0,0,2,3,0,5,3,0,3,0,5,0,0,2,11,1,1,2,0,74,0,0,0,7,0,58,0,16,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,2,12,0,0,0,2,96,109,0,0,122,80,47,114,11,269,153,159,108,33,0,0,125,17,95,41,126,101,42,0,686,444,194,322,101,137,131,277,66,28,287,253,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2023-02-06,4,0,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,25,0,0,20,0,0,4,1,0,3,0,0,0,0,35,8,7,0,1,0,3,4,1,0,9,4,7,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,28,0,0,0,25,2,0,49,11,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,0,0,2,0,2,2,0,0,0,0,48,50,0,0,58,36,49,41,5,120,39,53,65,22,2,0,39,4,32,24,64,26,16,0,330,235,172,244,103,73,117,192,50,20,213,92,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2023-02-07,5,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130,0,0,0,1,0,0,0,0,10,0,1,2,0,0,5,2,4,0,0,0,0,0,9,14,7,0,1,0,2,1,0,0,3,2,5,14,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6,1,0,1,0,7,22,0,1,6,0,0,0,0,12,0,0,0,11,0,0,24,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,4,0,0,0,3,0,1,3,0,0,3,0,0,0,1,44,59,0,0,50,38,37,63,6,91,35,38,48,13,0,0,46,7,40,21,63,33,9,0,288,188,160,167,70,46,110,143,38,14,185,79,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2023-02-08,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,22,71,0,0,0,3,0,0,0,0,31,0,2,33,0,0,5,0,0,9,0,0,0,0,14,1,4,1,3,2,0,0,7,0,5,2,2,11,2,0,0,1,2,1,0,0,0,2,0,4,0,0,5,0,0,1,5,3,0,0,0,2,0,3,29,0,3,9,2,4,0,1,28,0,0,0,5,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,3,0,3,3,0,2,5,0,0,0,0,43,60,0,0,69,51,28,59,16,123,68,64,46,27,2,0,58,8,38,18,53,32,36,0,294,212,132,187,80,68,125,140,42,11,155,83,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2023-02-09,6,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,12,3,0,34,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,25,0,2,22,0,0,3,0,0,2,0,0,0,0,9,1,11,0,2,0,3,3,0,0,8,0,40,5,9,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,2,67,0,3,10,0,5,3,1,26,0,0,0,9,1,0,14,4,0,0,0,4,4,1,0,0,0,0,0,0,0,0,68,1,1,1,0,0,0,0,20,1,0,0,3,0,0,1,0,1,3,0,0,0,0,42,53,0,0,55,67,43,77,9,123,43,90,59,20,2,0,71,8,35,23,68,33,17,0,320,211,202,220,97,89,148,142,42,19,248,94,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2023-02-10,6,18,4,2,2,0,11,0,0,0,0,0,2,0,0,0,9,1,0,2,10,0,0,0,0,0,15,57,0,0,0,6,0,0,0,0,20,0,0,19,0,0,9,0,0,2,0,0,0,0,24,6,7,0,2,1,0,2,0,0,6,1,4,7,0,0,0,0,3,0,0,0,0,1,0,8,2,0,0,0,0,0,1,0,0,4,0,1,0,3,0,0,2,9,1,2,0,0,90,0,0,0,6,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,0,2,0,0,6,0,4,1,0,1,10,0,0,0,0,35,61,0,0,71,41,41,72,1,109,54,100,48,23,1,0,63,5,33,27,62,40,31,0,487,354,151,264,125,122,155,271,43,19,251,125,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2023-02-11,3,0,5,4,0,1,0,0,0,0,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,38,0,0,0,8,0,0,0,0,86,0,2,75,0,0,13,2,0,10,0,0,0,0,50,3,21,2,2,6,1,1,5,0,27,16,18,28,6,0,1,0,3,2,0,0,0,0,0,8,2,0,0,0,0,5,0,0,2,13,0,4,0,5,0,0,8,22,4,4,0,1,18,0,0,0,36,0,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,6,5,0,4,13,0,0,0,8,94,105,0,0,127,171,34,166,18,267,125,270,93,62,0,0,98,30,72,47,147,70,55,0,958,632,322,543,256,149,380,364,81,42,518,275,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2023-02-12,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,78,0,3,62,0,0,5,1,0,7,0,0,0,0,37,1,13,0,7,2,1,6,3,0,25,7,8,32,5,0,0,1,4,2,0,0,0,4,0,10,1,0,3,0,0,4,1,0,7,0,0,7,0,14,0,0,5,16,1,6,1,0,80,0,0,0,5,2,4,0,2,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,3,0,4,18,0,6,0,1,109,112,0,0,112,58,0,103,5,245,127,143,114,44,1,0,106,36,77,30,128,91,37,0,628,435,248,423,369,148,214,355,64,30,107,208,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2023-02-13,10,0,5,4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,0,25,0,0,6,0,0,5,0,0,0,0,18,2,21,1,1,1,2,10,2,0,16,4,5,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1,2,3,3,34,0,0,0,20,4,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,2,0,1,3,0,1,0,0,65,55,0,0,89,37,7,80,5,127,43,62,80,25,1,0,77,20,44,23,70,24,14,0,317,220,147,229,77,75,104,149,49,21,192,96,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2023-02-14,11,0,4,1,2,0,8,0,0,0,0,1,2,0,0,0,9,2,2,22,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,37,0,1,24,0,0,12,1,0,5,0,0,0,0,27,3,23,1,1,0,3,2,0,0,9,4,5,20,2,0,1,2,2,0,0,0,0,0,0,8,2,0,0,0,0,7,1,3,0,7,0,9,0,6,0,0,0,2,0,0,1,0,18,0,0,0,4,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,3,0,5,1,0,2,2,0,1,0,1,45,40,0,0,63,42,52,47,6,110,70,69,64,26,3,0,40,4,35,21,80,40,15,0,284,184,134,194,107,57,93,159,30,17,182,100,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2023-02-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,3,0,0,0,0,16,0,0,9,0,0,2,4,0,0,0,0,0,0,8,0,4,3,1,0,0,1,1,0,4,3,5,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,6,3,0,0,6,0,5,0,0,18,0,0,0,2,1,0,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,4,0,1,4,0,0,0,4,39,57,0,0,59,37,50,54,3,120,37,52,69,21,0,0,57,10,37,25,57,20,21,0,254,218,142,143,63,59,85,112,33,25,135,52,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2023-02-16,0,0,5,3,0,0,13,0,0,0,0,0,0,0,0,0,34,0,0,22,20,0,0,0,0,0,0,35,0,0,0,5,0,0,0,0,32,0,2,33,0,0,5,6,3,8,0,0,0,0,17,4,3,2,1,1,3,4,0,0,6,0,2,12,0,0,0,1,1,2,0,0,0,1,0,0,1,0,1,0,0,0,2,0,7,2,0,2,0,6,25,0,2,5,1,2,0,0,16,0,0,0,6,0,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,35,1,0,1,0,1,1,1,4,0,0,0,0,0,3,3,0,1,6,0,0,0,1,59,43,0,0,47,35,45,58,5,101,53,49,16,22,1,0,57,10,40,15,68,47,22,0,344,257,124,146,60,81,95,133,43,9,170,78,0,0,0,0,0,0,0,0,0,0,0,0,0
